task,dataset,llm_summarizer,summarization_prompt,judging_llm,judging_prompt,metric,score,label
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,llama4,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,llama4,judge_zeroshot,Accuracy,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,llama4,judge_zeroshot,Clarity,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,llama4,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,llama4,judge_zeroshot,Relevance,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,llama4,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,llama4,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,zeroshot_CoT,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,gpt-4.1-mini,fewshot+instruction,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Accuracy,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,llama4,judge_zeroshot,Relevance,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Accuracy,2,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Accuracy,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_instruction,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,llama4,judge_zeroshot,Relevance,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,fewshot,deepseek-r1:14b,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Completeness,2,Average
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,llama4,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Completeness,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,gpt-4.1-mini,judge_zeroshot,Relevance,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Clarity,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,chain_of_thought,deepseek-r1:14b,judge_zeroshot,Relevance,3,Good
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Accuracy,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Clarity,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Completeness,4,Excellent
TIME_SERIES_FORECAST,56_sunspots_monthly,deepseek-r1:14b,zeroshot_CoT,llama4,judge_zeroshot,Relevance,4,Excellent
